Cycle,Cycle_squared,Cycle_sqrt,Current_A,Voltage_V,Temperature_C,Voltage_Current,Temp_Current
632,399424,25.13961017995307,1.325,3.679,32.33,4.874675,42.83725
641,410881,25.317977802344327,0.903,3.741,29.71,3.378123,26.82813
643,413449,25.357444666211933,0.976,3.779,32.65,3.688304,31.8664
652,425104,25.534290669607408,0.811,3.66,33.06,2.9682600000000003,26.811660000000003
653,426409,25.553864678361276,0.841,3.586,30.85,3.0158259999999997,25.94485
664,440896,25.768197453450252,0.83,3.681,34.47,3.05523,28.6101
671,450241,25.903667693977237,1.093,3.79,31.68,4.14247,34.626239999999996
679,461041,26.057628441590765,1.217,3.76,36.11,4.57592,43.94587
680,462400,26.076809620810597,1.039,3.881,32.28,4.032359,33.53892
685,469225,26.1725046566048,1.028,3.625,29.9,3.7265,30.737199999999998
687,471969,26.210684844162312,0.85,3.766,30.78,3.2011,26.163
691,477481,26.28687885618983,1.034,3.672,35.88,3.7968480000000002,37.099920000000004
695,483025,26.362852652928137,1.108,3.661,26.43,4.056388,29.284440000000004
695,483025,26.362852652928137,0.974,3.641,34.58,3.546334,33.68092
699,488601,26.43860813280457,1.087,3.73,30.87,4.05451,33.55569
700,490000,26.457513110645905,1.068,3.906,33.62,4.171608,35.90616
701,491401,26.476404589747453,1.227,3.626,34.57,4.449102,42.417390000000005
703,494209,26.514147167125703,0.884,3.724,31.86,3.2920160000000003,28.16424
715,511225,26.739483914241877,0.722,3.54,32.89,2.55588,23.746579999999998
722,521284,26.870057685088806,0.455,3.606,29.17,1.64073,13.272350000000001
723,522729,26.888659319497503,0.713,3.787,36.1,2.700131,25.7393
735,540225,27.110883423451916,1.054,3.735,29.24,3.93669,30.81896
744,553536,27.27636339397171,1.054,3.708,34.41,3.9082320000000004,36.268139999999995
756,571536,27.49545416973504,0.773,3.613,27.79,2.792849,21.48167
756,571536,27.49545416973504,1.162,3.593,31.78,4.175065999999999,36.92836
758,574564,27.53179979587241,0.746,3.559,39.79,2.655014,29.683339999999998
762,580644,27.60434748368452,0.874,3.556,32.63,3.1079440000000003,28.518620000000002
765,585225,27.65863337187866,1.184,3.761,36.08,4.453024,42.71872
785,616225,28.0178514522438,0.682,3.919,30.23,2.6727580000000004,20.616860000000003
786,617796,28.035691537752374,0.787,3.626,28.5,2.853662,22.4295
786,617796,28.035691537752374,1.105,3.703,34.81,4.0918149999999995,38.465050000000005
805,648025,28.372521918222215,1.344,3.842,33.97,5.163648,45.655680000000004
806,649636,28.39013913315678,1.116,3.746,32.67,4.180536,36.459720000000004
806,649636,28.39013913315678,1.02,3.657,33.01,3.73014,33.6702
822,675684,28.6705423736629,0.925,3.732,32.57,3.4521,30.12725
823,677329,28.687976575562104,1.161,3.717,32.12,4.315437,37.29132
830,688900,28.809720581775867,1.316,3.673,37.0,4.833668,48.692
830,688900,28.809720581775867,1.002,3.56,34.85,3.56712,34.9197
835,697225,28.89636655359978,0.939,3.591,29.7,3.371949,27.888299999999997
836,698896,28.91366458960192,1.331,3.711,36.35,4.939341,48.38185
836,698896,28.91366458960192,1.0,3.786,37.18,3.786,37.18
842,708964,29.017236257093817,1.258,3.651,38.12,4.592957999999999,47.95496
845,714025,29.068883707497267,0.599,3.727,29.46,2.2324729999999997,17.646539999999998
850,722500,29.154759474226502,1.291,3.593,35.58,4.6385629999999995,45.93377999999999
854,729316,29.223278392404914,1.512,3.904,43.19,5.902848,65.30328
867,751689,29.444863728670914,1.119,3.804,32.41,4.256676,36.26678999999999
872,760384,29.5296461204668,1.019,3.628,32.64,3.696932,33.26016
884,781456,29.732137494637012,1.107,3.762,34.34,4.164534,38.01438
899,808201,29.9833287011299,1.343,3.724,34.32,5.0013320000000006,46.09176
919,844561,30.315012782448235,1.219,3.7,34.28,4.510300000000001,41.78732
923,851929,30.380915061926625,0.983,3.825,38.1,3.7599750000000003,37.4523
924,853776,30.397368307141328,1.154,3.689,36.06,4.257105999999999,41.61324
927,859329,30.44667469527666,0.792,3.726,34.42,2.9509920000000003,27.260640000000002
931,866761,30.512292604784715,0.84,3.735,32.09,3.1374,26.9556
932,868624,30.528675044947494,0.863,3.516,35.24,3.034308,30.41212
938,879844,30.62678566222711,1.231,3.695,32.74,4.548545,40.30294000000001
941,885481,30.675723300355934,0.842,3.855,31.8,3.24591,26.7756
943,889249,30.708305065568176,0.69,3.655,34.28,2.5219499999999995,23.6532
945,893025,30.740852297878796,0.819,3.752,36.19,3.072888,29.639609999999998
952,906304,30.854497241083024,1.117,3.719,30.99,4.154123,34.615829999999995
953,908209,30.870698080866262,1.115,3.689,35.64,4.113235,39.7386
962,925444,31.016124838541646,1.16,3.654,37.36,4.238639999999999,43.337599999999995
963,927369,31.0322412983658,0.639,3.714,34.56,2.373246,22.083840000000002
989,978121,31.448370387032774,1.117,3.698,29.11,4.130666,32.51587
999,998001,31.606961258558215,1.161,3.789,37.34,4.3990290000000005,43.35174000000001
5,25,2.23606797749979,0.945,3.837,27.05,3.625965,25.56225
6,36,2.449489742783178,0.986,3.763,28.19,3.710318,27.79534
6,36,2.449489742783178,1.112,3.704,27.32,4.118848000000001,30.37984
23,529,4.795831523312719,1.009,3.72,21.77,3.7534799999999997,21.965929999999997
28,784,5.291502622129181,1.059,3.847,28.47,4.073973,30.149729999999998
31,961,5.5677643628300215,0.908,3.741,26.25,3.396828,23.835
47,2209,6.855654600401044,0.933,3.704,21.44,3.4558320000000005,20.00352
51,2601,7.14142842854285,1.049,3.691,26.17,3.8718589999999997,27.45233
54,2916,7.3484692283495345,0.997,3.581,25.72,3.570257,25.64284
65,4225,8.06225774829855,0.98,3.724,25.69,3.6495200000000003,25.1762
77,5929,8.774964387392123,0.998,3.708,30.66,3.700584,30.59868
84,7056,9.16515138991168,0.915,3.654,29.11,3.34341,26.635650000000002
89,7921,9.433981132056603,1.406,3.635,24.79,5.110809999999999,34.85474
103,10609,10.14889156509222,0.692,3.679,18.14,2.5458679999999996,12.55288
115,13225,10.723805294763608,0.695,3.587,27.95,2.492965,19.42525
137,18769,11.704699910719626,1.272,3.621,26.64,4.605912,33.88608
140,19600,11.832159566199232,0.619,3.754,27.91,2.323726,17.27629
140,19600,11.832159566199232,1.041,3.683,27.19,3.8340029999999996,28.30479
153,23409,12.36931687685298,0.955,3.725,27.62,3.557375,26.3771
157,24649,12.529964086141668,0.898,3.409,32.85,3.061282,29.4993
166,27556,12.884098726725126,1.079,3.693,27.22,3.984747,29.370379999999997
174,30276,13.19090595827292,1.078,3.816,26.37,4.113648,28.42686
180,32400,13.416407864998739,0.923,3.662,24.43,3.380026,22.54889
185,34225,13.601470508735444,0.896,3.861,24.04,3.4594560000000003,21.539839999999998
186,34596,13.638181696985855,0.989,3.793,25.0,3.751277,24.725
187,34969,13.674794331177344,1.262,3.621,23.89,4.569702,30.14918
202,40804,14.212670403551895,1.047,3.653,28.51,3.8246909999999996,29.84997
208,43264,14.422205101855956,0.864,3.597,31.51,3.107808,27.22464
208,43264,14.422205101855956,1.009,3.627,25.58,3.6596429999999995,25.810219999999994
215,46225,14.66287829861518,1.034,3.685,29.5,3.81029,30.503
225,50625,15.0,1.322,3.78,28.05,4.99716,37.082100000000004
233,54289,15.264337522473747,1.056,3.749,27.89,3.9589440000000002,29.45184
234,54756,15.297058540778355,0.902,3.679,27.0,3.318458,24.354
242,58564,15.556349186104045,1.12,3.646,21.45,4.08352,24.024
247,61009,15.716233645501712,0.688,3.663,24.03,2.5201439999999997,16.53264
248,61504,15.748015748023622,1.091,3.731,23.98,4.070520999999999,26.16218
256,65536,16.0,0.803,3.683,23.76,2.957449,19.07928
258,66564,16.06237840420901,0.93,3.732,34.48,3.4707600000000003,32.0664
260,67600,16.1245154965971,1.293,3.666,24.63,4.740138,31.846589999999996
266,70756,16.30950643030009,1.159,3.742,23.93,4.336978,27.73487
266,70756,16.30950643030009,1.132,3.789,29.55,4.289148,33.450599999999994
269,72361,16.401219466856727,0.982,3.717,28.51,3.650094,27.99682
276,76176,16.61324772583615,1.328,3.641,29.29,4.835248,38.89712
277,76729,16.64331697709324,1.152,3.679,26.3,4.238207999999999,30.2976
279,77841,16.703293088490067,1.305,3.83,32.98,4.99815,43.03889999999999
279,77841,16.703293088490067,0.734,3.789,23.92,2.781126,17.557280000000002
280,78400,16.73320053068151,1.247,3.656,27.5,4.559032,34.292500000000004
294,86436,17.146428199482248,1.253,3.685,27.6,4.617305,34.5828
320,102400,17.88854381999832,0.731,3.664,29.02,2.678384,21.21362
322,103684,17.944358444926362,1.351,3.727,31.94,5.035177,43.15094
324,104976,18.0,0.996,3.647,24.3,3.632412,24.2028
326,106276,18.05547008526779,0.75,3.84,26.37,2.88,19.7775
335,112225,18.303005217723125,0.945,3.782,31.08,3.57399,29.370599999999996
343,117649,18.520259177452136,1.16,3.769,24.18,4.37204,28.048799999999996
350,122500,18.708286933869708,0.813,3.8,26.16,3.0893999999999995,21.268079999999998
355,126025,18.841443681416774,1.003,3.752,26.79,3.7632559999999993,26.870369999999998
356,126736,18.867962264113206,1.171,3.702,36.03,4.3350420000000005,42.19113
387,149769,19.672315572906,1.148,3.742,33.76,4.295815999999999,38.756479999999996
410,168100,20.248456731316587,0.864,3.712,31.96,3.2071680000000002,27.61344
411,168921,20.273134932713294,1.461,3.63,28.4,5.3034300000000005,41.4924
415,172225,20.37154878746336,1.089,3.781,33.61,4.117509,36.60129
416,173056,20.396078054371138,0.661,3.523,30.44,2.3287030000000004,20.12084
421,177241,20.518284528683193,0.893,3.608,34.37,3.221944,30.69241
423,178929,20.566963801203133,1.199,3.83,23.86,4.59217,28.608140000000002
424,179776,20.591260281974,0.775,3.687,32.35,2.857425,25.071250000000003
433,187489,20.808652046684813,0.94,3.714,28.53,3.49116,26.8182
438,191844,20.92844953645635,0.977,3.609,24.62,3.5259929999999997,24.05374
444,197136,21.071307505705477,0.9,3.631,30.07,3.2679,27.063000000000002
446,198916,21.118712081942874,0.501,3.586,32.02,1.796586,16.04202
458,209764,21.400934559032695,0.873,3.647,27.24,3.1838309999999996,23.78052
458,209764,21.400934559032695,1.19,3.798,23.06,4.51962,27.441399999999998
463,214369,21.517434791350013,1.009,3.762,26.3,3.7958579999999995,26.5367
466,217156,21.587033144922902,0.686,3.662,25.44,2.5121320000000003,17.45184
468,219024,21.633307652783937,1.11,3.686,23.71,4.0914600000000005,26.318100000000005
483,233289,21.97726097583591,1.149,3.625,29.18,4.165125,33.52782
500,250000,22.360679774997898,1.058,3.819,25.81,4.040502,27.30698
505,255025,22.47220505424423,1.056,3.629,30.22,3.832224,31.91232
507,257049,22.516660498395403,0.98,3.577,31.94,3.50546,31.3012
515,265225,22.693611435820433,0.743,3.806,32.39,2.827858,24.06577
528,278784,22.978250586152114,0.771,3.655,27.83,2.818005,21.45693
537,288369,23.173260452512935,1.118,3.642,29.78,4.071756000000001,33.29404
537,288369,23.173260452512935,0.932,3.935,34.19,3.6674200000000003,31.86508
539,290521,23.2163735324878,0.868,3.658,24.84,3.175144,21.56112
543,294849,23.302360395462088,1.533,3.65,29.25,5.59545,44.84025
553,305809,23.515952032609693,1.212,3.629,29.37,4.3983479999999995,35.59644
557,310249,23.600847442411894,1.082,3.713,25.33,4.017466000000001,27.40706
563,316969,23.727621035409346,1.386,3.751,28.27,5.198886,39.182219999999994
569,323761,23.853720883753127,0.99,3.751,31.73,3.7134899999999997,31.4127
572,327184,23.916521486202797,0.646,3.672,32.7,2.372112,21.124200000000002
574,329476,23.958297101421877,1.426,3.637,30.69,5.186362,43.76394
577,332929,24.020824298928627,0.915,3.631,28.18,3.322365,25.7847
578,334084,24.041630560342615,0.918,3.679,33.71,3.377322,30.945780000000003
581,337561,24.1039415863879,0.631,3.626,31.11,2.2880059999999998,19.63041
593,351649,24.351591323771842,0.906,3.664,27.0,3.3195840000000003,24.462
602,362404,24.535688292770594,0.969,3.6,35.23,3.4884,34.13787
607,368449,24.63736998950984,1.065,3.821,28.23,4.069365,30.06495
610,372100,24.698178070456937,1.005,3.733,33.81,3.7516649999999996,33.97905
617,380689,24.839484696748443,0.976,3.574,29.87,3.4882239999999998,29.15312
619,383161,24.879710609249457,1.612,3.696,30.92,5.957952000000001,49.84304000000001
625,390625,25.0,0.952,3.538,33.03,3.3681759999999996,31.44456
631,398161,25.11971337416094,1.457,3.66,29.65,5.33262,43.20005
639,408321,25.278449319529077,1.189,3.637,31.77,4.324393000000001,37.77453
647,418609,25.436194683953808,1.007,3.632,30.72,3.657424,30.935039999999997
652,425104,25.534290669607408,1.026,3.71,30.99,3.80646,31.79574
652,425104,25.534290669607408,1.174,3.76,33.04,4.4142399999999995,38.788959999999996
657,431649,25.632011235952593,1.075,3.681,29.02,3.9570749999999997,31.196499999999997
660,435600,25.69046515733026,0.894,3.633,34.15,3.2479020000000003,30.5301
664,440896,25.768197453450252,1.047,3.666,33.52,3.8383019999999997,35.09544
679,461041,26.057628441590765,0.906,3.695,28.28,3.34767,25.62168
697,485809,26.40075756488817,1.387,3.688,33.28,5.1152560000000005,46.15936
699,488601,26.43860813280457,0.879,3.514,33.12,3.088806,29.112479999999998
703,494209,26.514147167125703,0.806,3.734,32.95,3.0096040000000004,26.557700000000004
704,495616,26.5329983228432,0.925,3.668,31.95,3.3929000000000005,29.55375
707,499849,26.589471600616662,0.868,3.856,30.3,3.3470079999999998,26.3004
707,499849,26.589471600616662,1.185,3.721,31.68,4.409385,37.540800000000004
719,516961,26.814175355583846,1.168,3.761,34.06,4.392848,39.78208
725,525625,26.92582403567252,0.8,3.712,34.24,2.9696000000000002,27.392000000000003
732,535824,27.055498516937366,1.107,3.753,32.74,4.154571,36.24318
737,543169,27.147743920996454,1.231,3.645,36.41,4.486995,44.82071
738,544644,27.16615541441225,1.319,3.711,35.91,4.8948089999999995,47.365289999999995
744,553536,27.27636339397171,0.876,3.645,29.83,3.19302,26.131079999999997
744,553536,27.27636339397171,0.865,3.618,29.79,3.1295699999999997,25.768349999999998
754,568516,27.459060435491963,1.014,3.638,36.84,3.688932,37.355760000000004
755,570025,27.477263328068172,1.042,3.787,32.22,3.946054,33.57324
767,588289,27.694764848252458,0.762,3.868,34.06,2.947416,25.95372
768,589824,27.712812921102035,1.002,3.687,27.25,3.694374,27.3045
773,597529,27.80287754891569,1.012,3.745,32.06,3.78994,32.444720000000004
779,606841,27.910571473905726,0.798,3.542,33.53,2.826516,26.756940000000004
784,614656,28.0,0.722,3.606,36.5,2.603532,26.352999999999998
788,620944,28.071337695236398,1.053,3.825,31.24,4.027725,32.89572
790,624100,28.106938645110393,1.217,3.605,36.16,4.387285,44.00672
797,635209,28.231188426986208,1.026,3.69,33.79,3.78594,34.66854
801,641601,28.30194339616981,1.139,3.665,36.23,4.174435,41.265969999999996
802,643204,28.319604517012593,1.466,3.748,28.95,5.494568,42.4407
805,648025,28.372521918222215,0.903,3.542,34.64,3.198426,31.27992
818,669124,28.600699292150182,1.348,3.733,34.79,5.032084,46.89692
819,670761,28.61817604250837,1.052,3.866,37.06,4.067032,38.987120000000004
824,678976,28.705400188814647,0.943,3.577,41.22,3.3731109999999997,38.870459999999994
830,688900,28.809720581775867,1.027,3.746,29.61,3.847142,30.409469999999995
844,712336,29.0516780926679,0.905,3.62,34.83,3.2761,31.52115
848,719104,29.120439557122072,0.911,3.85,31.3,3.50735,28.514300000000002
848,719104,29.120439557122072,0.914,3.707,31.25,3.388198,28.5625
856,732736,29.257477676655586,1.182,3.676,31.99,4.345032,37.81218
858,736164,29.29163703175362,1.15,3.625,33.66,4.168749999999999,38.708999999999996
858,736164,29.29163703175362,1.162,3.721,38.09,4.323802,44.260580000000004
865,748225,29.410882339705484,0.754,3.771,32.84,2.843334,24.761360000000003
873,762129,29.546573405388315,1.202,3.72,36.1,4.47144,43.3922
876,767376,29.597297173897484,1.116,3.766,36.64,4.202856000000001,40.890240000000006
879,772641,29.647934160747187,1.109,3.667,32.74,4.0667029999999995,36.30866
881,776161,29.68164415931166,1.046,3.81,36.1,3.9852600000000002,37.760600000000004
885,783225,29.748949561287034,0.76,3.643,35.26,2.76868,26.7976
888,788544,29.79932885150268,1.163,3.695,35.68,4.297285,41.49584
905,819025,30.083217912982647,0.741,3.686,36.19,2.731326,26.816789999999997
910,828100,30.166206257996713,0.817,3.607,31.27,2.946919,25.54759
921,848241,30.347981810987037,0.858,3.631,33.71,3.115398,28.92318
923,851929,30.380915061926625,0.732,3.784,33.14,2.769888,24.25848
928,861184,30.463092423455635,0.952,3.695,35.72,3.5176399999999997,34.00544
928,861184,30.463092423455635,0.885,3.819,29.89,3.379815,26.452650000000002
936,876096,30.59411708155671,0.876,3.785,35.61,3.3156600000000003,31.19436
938,879844,30.62678566222711,0.833,3.658,31.37,3.0471139999999997,26.13121
943,889249,30.708305065568176,1.384,3.77,32.47,5.21768,44.93848
943,889249,30.708305065568176,1.067,3.679,33.53,3.9254929999999995,35.77651
945,893025,30.740852297878796,0.878,3.627,26.27,3.184506,23.06506
946,894916,30.757112998459398,0.993,3.844,33.85,3.8170919999999997,33.61305
950,902500,30.822070014844883,1.219,3.667,38.82,4.470073,47.321580000000004
954,910116,30.886890422961002,0.903,3.696,30.98,3.3374880000000005,27.97494
954,910116,30.886890422961002,0.747,3.774,30.64,2.819178,22.88808
976,952576,31.240998703626616,0.926,3.687,28.98,3.414162,26.83548
991,982081,31.480152477394387,1.278,3.618,35.63,4.623804,45.535140000000006
996,992016,31.559467676119,1.048,3.739,35.33,3.918472,37.02584
997,994009,31.575306807693888,0.733,3.622,36.3,2.6549259999999997,26.607899999999997
997,994009,31.575306807693888,1.016,3.686,38.04,3.744976,38.64864
997,994009,31.575306807693888,0.943,3.673,39.15,3.4636389999999997,36.91845
10,100,3.1622776601683795,0.954,3.654,25.34,3.4859159999999996,24.17436
21,441,4.58257569495584,1.21,3.512,25.29,4.2495199999999995,30.6009
27,729,5.196152422706632,1.251,3.597,26.64,4.499847,33.32664
28,784,5.291502622129181,1.222,3.677,18.52,4.493294,22.631439999999998
29,841,5.385164807134504,1.107,3.783,24.07,4.187781,26.64549
46,2116,6.782329983125268,0.945,3.671,26.54,3.469095,25.080299999999998
49,2401,7.0,1.15,3.696,21.07,4.2504,24.2305
53,2809,7.280109889280518,0.956,3.744,26.42,3.5792640000000002,25.25752
54,2916,7.3484692283495345,0.853,3.745,23.24,3.194485,19.823719999999998
56,3136,7.483314773547883,0.769,3.615,20.51,2.779935,15.772190000000002
64,4096,8.0,1.38,3.657,29.64,5.046659999999999,40.9032
68,4624,8.246211251235321,1.204,3.866,26.29,4.654664,31.653159999999996
96,9216,9.797958971132712,0.688,3.779,25.21,2.5999519999999996,17.34448
98,9604,9.899494936611665,1.111,3.676,27.92,4.084036,31.01912
104,10816,10.198039027185569,1.107,3.604,25.08,3.989628,27.76356
108,11664,10.392304845413264,1.22,3.537,32.6,4.3151399999999995,39.772
109,11881,10.44030650891055,0.841,3.678,27.35,3.0931979999999997,23.00135
120,14400,10.954451150103322,1.247,3.713,26.21,4.630111,32.683870000000006
122,14884,11.045361017187261,1.154,3.7,20.41,4.2698,23.55314
123,15129,11.090536506409418,1.045,3.614,21.98,3.7766299999999995,22.969099999999997
133,17689,11.532562594670797,0.919,3.651,31.13,3.355269,28.60847
134,17956,11.575836902790225,1.108,3.734,30.57,4.137272,33.87156
139,19321,11.789826122551595,0.864,3.651,25.82,3.154464,22.30848
