Cell_ID,Cycle,Discharge_Capacity_mAh,Current_A,Voltage_V,Temperature_C
cell_013,818,287.85020831318883,1.163,3.685,27.4
cell_013,825,242.02103007098617,0.898,3.595,31.07
cell_013,825,313.3342472094341,1.208,3.661,32.57
cell_013,830,209.49653416654323,1.062,3.712,34.29
cell_013,831,225.9422692830995,1.184,3.756,33.96
cell_013,837,208.64811305210876,1.208,3.695,28.51
cell_013,848,194.4117382699718,0.885,3.724,35.39
cell_013,849,220.9161615207282,1.118,3.825,32.38
cell_013,852,202.401369613967,0.867,3.664,33.07
cell_013,863,228.8989217879214,1.246,3.713,31.42
cell_013,878,195.25430261478436,1.056,3.663,32.55
cell_013,893,122.67048875868929,0.953,3.726,30.55
cell_013,895,160.76850640352018,1.05,3.579,30.97
cell_013,899,121.5648353993239,0.776,3.671,37.04
cell_013,900,117.19970890556404,1.089,3.776,30.94
cell_013,901,165.1917332560482,0.97,3.612,28.81
cell_013,904,145.29987242277414,0.76,3.722,33.57
cell_013,905,100.0,1.055,3.773,36.71
cell_013,905,144.7518465672095,0.854,3.641,40.71
cell_013,909,160.78456747014616,0.797,3.671,35.34
cell_013,915,106.44167440811367,1.024,3.787,35.61
cell_013,916,100.0,1.071,3.79,35.77
cell_013,922,121.50945852565677,0.998,3.745,29.81
cell_013,935,100.0,0.913,3.669,31.72
cell_013,936,100.0,0.778,3.762,31.3
cell_013,937,100.0,1.357,3.631,36.64
cell_013,941,100.0,1.023,3.768,35.31
cell_013,943,100.0,0.876,3.653,36.02
cell_013,944,100.0,1.252,3.726,32.09
cell_013,947,100.0,1.188,3.58,30.22
cell_013,959,100.0,0.859,3.839,43.12
cell_013,968,100.0,1.214,3.768,38.56
cell_013,968,100.0,0.845,3.713,31.53
cell_013,995,100.0,1.043,3.603,35.86
cell_013,996,100.0,0.648,3.844,33.05
cell_013,998,100.0,1.201,3.574,38.22
cell_014,1,1835.3355046010606,0.917,3.744,24.86
cell_014,2,1865.6680759579237,0.942,3.568,24.87
cell_014,6,1877.9985270675086,0.911,3.7,23.25
cell_014,15,1791.1814319244402,0.903,3.725,27.14
cell_014,17,1815.7831833928926,1.158,3.542,27.85
cell_014,28,1771.442561974936,0.852,3.858,20.83
cell_014,32,1815.7589416466808,1.175,3.75,28.07
cell_014,45,1763.2858140399599,1.037,3.642,28.72
cell_014,48,1824.0170889053957,1.177,3.673,21.8
cell_014,49,1817.7603155714507,1.076,3.646,29.36
cell_014,49,1812.4728654643934,1.144,3.558,25.42
cell_014,52,1790.664735186001,1.222,3.728,27.5
cell_014,54,1781.864604665958,0.784,3.722,26.89
cell_014,59,1841.9660695880893,0.953,3.726,26.37
cell_014,75,1756.2798949530202,1.044,3.799,22.65
cell_014,77,1754.3779047495539,1.516,3.636,30.69
cell_014,77,1749.3518950725195,0.661,3.776,26.73
cell_014,95,1704.9088692659952,0.635,3.782,28.36
cell_014,102,1715.0253142290276,0.902,3.701,30.07
cell_014,119,1745.9701603428123,1.172,3.765,27.08
cell_014,124,1660.893679676628,0.926,3.725,25.74
cell_014,126,1677.2642838678287,0.953,3.599,26.87
cell_014,127,1680.8103325496477,0.825,3.704,21.2
cell_014,131,1692.0235693671204,0.927,3.576,28.3
cell_014,132,1675.5028256448054,0.722,3.808,32.62
cell_014,139,1706.7906321748465,0.954,3.755,26.84
cell_014,142,1684.7466226253941,1.154,3.72,24.0
cell_014,166,1620.6043025940487,1.05,3.747,32.37
cell_014,168,1663.720971217213,0.871,3.617,25.44
cell_014,180,1577.0432652527097,1.264,3.724,23.55
cell_014,183,1616.7888814085804,0.956,3.571,25.54
cell_014,188,1660.0655803720429,1.134,3.731,29.26
cell_014,215,1582.8748170515687,1.152,3.764,26.01
cell_014,222,1533.685501274586,0.96,3.593,26.81
cell_014,239,1491.4694301387167,1.126,3.831,24.61
cell_014,246,1567.1631960453453,0.988,3.76,23.85
cell_014,248,1519.7333121496833,0.986,3.661,22.79
cell_014,251,1539.6012242158681,1.231,3.739,24.63
cell_014,254,1469.9803673909782,1.141,3.741,24.79
cell_014,265,1532.2798174241445,1.036,3.672,34.09
cell_014,275,1463.9975004232867,0.969,3.674,26.2
cell_014,278,1496.5243225357838,1.149,3.744,21.69
cell_014,278,1490.8135800787545,1.247,3.7,23.67
cell_014,281,1461.700749738091,1.141,3.696,24.55
cell_014,320,1431.358617844271,1.088,3.629,25.35
cell_014,322,1402.2924343478114,1.044,3.737,27.34
cell_014,334,1401.5392432210017,1.046,3.638,30.41
cell_014,342,1439.8012407249307,1.115,3.802,24.07
cell_014,345,1372.7147865086424,0.941,3.799,27.66
cell_014,366,1324.4997813776442,1.226,3.785,29.93
cell_014,373,1321.6327657919721,0.733,3.576,30.72
cell_014,378,1363.7808492183099,0.902,3.692,25.45
cell_014,388,1398.1295964781161,1.01,3.749,31.17
cell_014,409,1329.1137624410396,1.197,3.634,31.4
cell_014,421,1295.135152864005,1.087,3.571,31.8
cell_014,428,1284.7888119231775,1.193,3.626,29.82
cell_014,434,1318.9640086682346,1.171,3.733,30.73
cell_014,434,1319.6108095580043,1.004,3.806,27.68
cell_014,442,1319.5985060931127,1.011,3.723,28.62
cell_014,448,1229.6252807609083,0.796,3.624,35.21
cell_014,449,1271.3861212685758,1.217,3.728,27.43
cell_014,449,1244.429446177825,0.99,3.547,27.3
cell_014,458,1201.9291415598047,1.088,3.78,31.63
cell_014,458,1257.2512788502147,1.167,3.769,27.5
cell_014,462,1206.8950529282777,0.999,3.713,31.21
cell_014,465,1223.4557795981793,0.678,3.852,27.95
cell_014,474,1207.157384194251,0.771,3.687,30.46
cell_014,478,1188.745360363897,1.125,3.712,32.14
cell_014,479,1198.2035410092387,1.06,3.87,29.87
cell_014,485,1172.1390865952687,0.738,3.71,29.74
cell_014,490,1189.0285224719146,0.849,3.784,34.87
cell_014,504,1140.4114449745089,0.711,3.722,34.43
cell_014,507,1100.4231736802383,0.779,3.742,29.13
cell_014,515,1140.3577861613896,0.924,3.677,23.49
cell_014,521,1150.381662272766,1.204,3.679,30.56
cell_014,528,1188.1062432745816,1.036,3.769,27.73
cell_014,530,1119.566235323558,0.951,3.64,29.04
cell_014,530,1121.8550279896572,0.43,3.706,24.85
cell_014,537,1176.9430801572746,1.101,3.706,31.38
cell_014,537,1146.1194351264703,1.18,3.712,28.12
cell_014,537,1106.3721228540815,1.053,3.703,27.0
cell_014,545,1127.2259097408635,0.76,3.736,31.15
cell_014,545,1196.2309852661833,1.383,3.616,32.6
cell_014,566,1091.6152147224932,1.198,3.744,26.21
cell_014,570,1085.6544175894207,0.75,3.625,34.19
cell_014,573,1042.2069455753951,1.16,3.762,32.03
cell_014,574,1053.54821519853,0.85,3.693,29.46
cell_014,582,1063.2391128589081,1.042,3.69,39.35
cell_014,584,997.0170772591235,0.826,3.818,30.12
cell_014,587,1029.436153498715,1.315,3.786,31.89
cell_014,594,1083.6656701436598,1.444,3.705,33.29
cell_014,595,1064.6590111890196,1.093,3.763,29.25
cell_014,601,1066.4318267199972,0.959,3.678,27.35
cell_014,606,1018.7610240807912,1.026,3.572,35.17
cell_014,613,983.7529521537703,1.152,3.586,31.88
cell_014,624,931.7850462248788,1.065,3.74,28.71
cell_014,634,987.4853104585166,1.059,3.714,27.66
cell_014,642,973.279157440456,0.91,3.712,29.99
cell_014,657,936.8490957025602,0.864,3.717,32.97
cell_014,659,874.095079433276,1.272,3.761,26.36
cell_014,673,960.8736644490749,0.953,3.757,34.06
cell_014,677,961.5659504429428,0.947,3.677,28.29
cell_014,677,951.8546496742631,1.17,3.774,36.13
cell_014,684,951.2587406591985,0.95,3.818,29.08
cell_014,686,893.9245488387526,1.07,3.742,33.67
cell_014,693,911.7862815861062,1.26,3.612,30.81
cell_014,712,880.9741046400242,0.683,3.75,26.52
cell_014,719,877.8489624424251,1.183,3.733,23.38
cell_014,731,893.6322410555745,0.933,3.733,36.79
cell_014,731,871.897202320098,1.123,3.728,31.27
cell_014,738,842.6000330252601,0.678,3.708,33.65
cell_014,738,845.5398180487766,0.784,3.642,29.12
cell_014,742,850.3207186514564,0.889,3.638,28.52
cell_014,747,805.6645907462258,0.715,3.795,31.32
cell_014,751,836.8040383947091,1.342,3.793,28.36
cell_014,757,863.6802302261482,0.932,3.756,32.39
cell_014,758,846.0662634902043,1.022,3.624,32.9
cell_014,759,822.3611192889381,0.845,3.691,29.85
cell_014,768,791.0698208088805,1.025,3.58,35.56
cell_014,772,790.1110356321273,1.222,3.503,34.38
cell_014,775,783.3378920780561,1.095,3.796,34.71
cell_014,792,809.3803812776958,1.118,3.649,36.93
cell_014,798,772.4476165161226,1.025,3.719,35.0
cell_014,800,704.2020903140644,0.93,3.701,38.03
cell_014,804,717.0047005967635,1.419,3.885,31.69
cell_014,807,775.1761922544675,1.057,3.735,31.73
cell_014,811,751.6352830722052,0.816,3.663,33.06
cell_014,814,746.0547445755674,0.708,3.708,34.69
cell_014,816,717.8957927722398,0.713,3.745,34.01
cell_014,821,690.4551914940052,0.898,3.751,32.97
cell_014,840,708.6125602936088,0.916,3.762,36.33
cell_014,842,700.8671772709566,1.324,3.75,33.6
cell_014,842,755.8159811983527,1.072,3.779,38.14
cell_014,844,660.2592270353911,0.608,3.601,38.66
cell_014,854,708.2704888286681,1.132,3.563,29.07
cell_014,855,648.5323404078987,0.717,3.641,36.53
cell_014,859,677.2276367217864,0.87,3.695,36.23
cell_014,869,623.9088087316984,1.218,3.694,33.58
cell_014,870,634.5837064928144,1.085,3.619,30.12
cell_014,871,643.67560039119,1.079,3.749,30.09
cell_014,876,681.0189429722326,1.049,3.719,33.49
cell_014,887,610.1221539489403,0.975,3.669,34.93
cell_014,892,669.6987491800328,1.252,3.726,28.02
cell_014,893,669.0064403935983,1.358,3.867,36.05
cell_014,906,596.2754419807966,1.046,3.661,40.12
cell_014,913,655.3607020897151,0.941,3.612,30.7
cell_014,915,612.7291385082084,0.764,3.543,37.62
cell_014,916,615.9949162871994,0.959,3.71,34.66
cell_014,919,606.4628045810579,0.96,3.797,34.31
cell_014,923,588.1165695053768,1.128,3.729,38.99
cell_014,928,581.454231256098,1.3,3.675,37.37
cell_014,931,565.2707655604889,0.907,3.725,36.03
cell_014,934,652.8714748617026,0.916,3.596,32.33
cell_014,948,483.30954909290034,1.323,3.836,34.01
cell_014,968,527.002529183793,0.993,3.712,33.11
cell_014,970,553.9704291385679,0.851,3.817,33.82
cell_014,970,509.40582646244707,1.117,3.698,36.27
cell_014,975,520.5804018419863,0.823,3.725,36.48
cell_014,984,469.3893569733953,0.796,3.742,26.9
cell_014,988,472.5476197058428,1.173,3.789,36.16
cell_014,989,463.2135663964953,0.795,3.717,34.08
cell_014,992,494.77240641618073,1.488,3.632,28.21
cell_014,993,442.86839677174316,0.871,3.549,35.47
cell_015,2,1847.7030311114381,1.032,3.642,23.07
cell_015,23,1766.086945325807,0.953,3.647,29.04
cell_015,24,1817.9845759638804,0.999,3.82,27.59
cell_015,35,1777.2945717334826,0.852,3.79,24.0
cell_015,36,1825.716204984203,1.14,3.645,23.98
cell_015,36,1806.2014427099286,0.805,3.746,21.0
cell_015,37,1822.334658112753,1.055,3.578,23.78
cell_015,51,1786.7879257828542,0.838,3.634,21.58
cell_015,55,1742.6823755023645,0.892,3.782,23.39
cell_015,65,1788.6110428175812,0.604,3.813,31.62
cell_015,66,1736.4480300960563,1.192,3.696,24.64
cell_015,70,1780.3585459119859,0.814,3.795,26.3
cell_015,70,1754.1164845194637,1.104,3.703,25.85
cell_015,73,1726.6847761600093,0.996,3.833,25.0
cell_015,101,1688.0339269282563,0.995,3.808,22.38
cell_015,110,1753.6712133359745,0.819,3.757,21.47
cell_015,113,1708.6239305867216,0.983,3.689,27.07
cell_015,114,1724.459248513474,0.797,3.807,23.37
cell_015,122,1732.6502710869377,0.97,3.713,22.66
cell_015,129,1668.6864124219676,1.289,3.599,28.73
cell_015,130,1700.5186704615082,1.144,3.704,25.67
cell_015,132,1733.609906252079,0.881,3.785,27.38
cell_015,147,1663.9405152706092,0.853,3.674,28.96
cell_015,150,1681.6333614764887,1.011,3.775,31.54
cell_015,153,1671.0204790909625,1.396,3.714,24.7
cell_015,158,1611.653060230019,1.209,3.869,29.11
cell_015,162,1594.2403046929871,0.68,3.603,27.1
cell_015,166,1724.3291229827673,0.97,3.783,22.95
cell_015,172,1630.0013597091954,1.3,3.535,19.87
cell_015,173,1600.0946750966086,1.185,3.647,27.68
cell_015,175,1628.820582677615,0.981,3.692,25.99
cell_015,187,1608.1999359210672,0.817,3.783,27.74
cell_015,188,1569.9923261905399,1.082,3.744,26.84
cell_015,189,1660.2912095019021,0.99,3.868,26.79
cell_015,192,1608.648158488116,1.147,3.673,27.69
cell_015,202,1607.073293917176,1.222,3.738,27.13
cell_015,203,1491.6394864982901,1.113,3.641,25.53
cell_015,212,1582.285542290652,0.979,3.643,24.66
cell_015,220,1544.5313969241472,1.305,3.675,25.57
cell_015,228,1540.3974726283961,0.934,3.53,26.28
cell_015,232,1552.7762072303967,0.665,3.594,26.4
cell_015,234,1562.2901686699192,0.997,3.751,23.48
cell_015,235,1566.3856598264294,0.945,3.608,25.65
cell_015,244,1552.4605290405377,1.363,3.812,30.02
cell_015,244,1557.4056931913588,1.004,3.813,31.14
cell_015,251,1528.4592994159204,0.986,3.638,31.72
cell_015,258,1464.1110074400162,1.124,3.711,25.43
cell_015,260,1493.5661601565773,0.684,3.667,25.13
cell_015,264,1450.4012099324934,1.028,3.755,24.41
cell_015,273,1461.38567482376,1.17,3.568,32.14
cell_015,283,1399.662903165307,0.83,3.665,34.26
cell_015,285,1477.328924747481,1.096,3.632,33.31
cell_015,321,1385.4213605318396,1.036,3.738,36.88
cell_015,322,1353.9415287222005,0.779,3.739,27.6
cell_015,323,1410.886981177359,0.732,3.852,26.56
cell_015,324,1394.2528178980917,1.111,3.697,25.39
cell_015,332,1400.7684530203524,0.833,3.652,26.12
cell_015,341,1367.6960484883377,0.625,3.838,27.59
cell_015,347,1382.4314113815788,0.638,3.645,28.31
cell_015,347,1391.839073257675,0.97,3.627,36.33
cell_015,354,1317.7672258842952,0.759,3.748,32.49
cell_015,357,1315.8216800971074,1.129,3.681,27.07
cell_015,374,1306.7504636474623,0.79,3.722,27.79
cell_015,375,1336.206497378335,1.121,3.739,30.11
cell_015,375,1368.581667411306,1.433,3.705,30.4
cell_015,377,1382.2683042795322,0.773,3.684,23.37
cell_015,377,1303.526116877611,0.805,3.723,32.42
cell_015,382,1311.0944685310458,1.087,3.838,29.42
cell_015,383,1281.6923591390128,0.995,3.588,29.54
cell_015,390,1292.3368981657782,1.154,3.703,31.02
cell_015,391,1288.579565692443,1.24,3.731,31.89
cell_015,396,1245.2875268398736,0.665,3.611,29.25
cell_015,401,1301.9380357172897,0.732,3.672,30.07
cell_015,405,1302.0218819077984,1.024,3.642,36.94
cell_015,406,1289.0002827067212,1.012,3.58,28.53
cell_015,408,1279.6423466701303,0.932,3.799,30.8
cell_015,415,1233.6733510884953,1.12,3.684,29.9
cell_015,417,1242.140521272158,0.76,3.603,32.62
cell_015,419,1317.9204238785182,0.799,3.804,29.76
cell_015,424,1226.026040849057,0.715,3.752,29.52
cell_015,426,1194.5875405352763,1.084,3.684,34.09
cell_015,429,1242.2925695646704,0.836,3.606,31.94
cell_015,431,1264.6238546487004,1.046,3.703,23.97
cell_015,431,1232.448892490981,0.921,3.623,28.11
cell_015,432,1254.328141016509,1.249,3.63,31.19
cell_015,433,1172.8240380546429,0.919,3.736,22.78
cell_015,437,1203.0762928641554,1.292,3.836,28.02
cell_015,438,1186.573248953412,1.336,3.741,27.67
cell_015,440,1243.7878611407791,0.757,3.771,30.6
cell_015,448,1206.8952800718848,0.458,3.995,29.91
cell_015,450,1229.9274657490362,1.134,3.671,35.32
cell_015,453,1229.9506438656251,0.863,3.76,30.61
cell_015,454,1137.453844392988,0.684,3.702,25.44
cell_015,456,1228.7393741917656,1.531,3.721,34.49
cell_015,465,1172.9275574760638,0.736,3.715,25.07
cell_015,471,1159.0680664224926,1.081,3.663,27.77
cell_015,475,1181.0782470707406,1.046,3.814,31.18
cell_015,475,1156.959410578231,1.046,3.73,26.61
cell_015,478,1182.0534330410367,0.8,3.635,32.53
cell_015,493,1141.0664055990542,0.763,3.606,24.42
cell_015,501,1137.52116076225,1.274,3.716,37.65
cell_015,502,1128.7086637636305,0.907,3.797,29.97
cell_015,504,1164.7844740084502,1.009,3.732,30.91
cell_015,506,1099.0746040469476,0.875,3.676,33.79
cell_015,509,1103.1584145483087,1.207,3.7,31.11
cell_015,509,1102.3693380662608,0.784,3.666,30.29
cell_015,513,1116.8387760811463,1.226,3.6,31.12
cell_015,520,1137.1902432584552,0.819,3.772,31.17
cell_015,524,1113.1767788536113,1.003,3.671,37.27
cell_015,525,1120.1816229947694,0.809,3.603,26.68
cell_015,527,1075.710822665119,0.774,3.739,30.06
cell_015,528,1056.408977973213,0.97,3.665,28.78
cell_015,533,1027.5325692059228,0.956,3.757,26.62
cell_015,533,1035.294852236434,1.061,3.639,28.11
cell_015,537,1103.7793462536013,0.928,3.604,27.4
cell_015,543,1094.0863102582352,0.949,3.704,30.08
cell_015,548,1056.3770413710242,0.763,3.668,31.29
cell_015,564,1065.3201966165566,1.329,3.745,24.98
cell_015,569,974.6298175346514,0.843,3.7,30.79
cell_015,580,1027.7549357667656,0.806,3.758,29.42
cell_015,583,1006.6879271621557,1.097,3.783,29.69
cell_015,585,1037.3464837838849,1.188,3.783,31.66
cell_015,587,1072.53632838162,0.651,3.786,28.88
cell_015,591,1031.2827510367047,0.97,3.747,28.07
cell_015,601,1016.013393060705,1.149,3.712,33.31
cell_015,606,996.0025278076744,1.299,3.66,29.57
cell_015,616,954.6628444636654,1.364,3.776,32.58
cell_015,620,960.5419216824782,1.028,3.704,27.22
cell_015,621,927.3184262938852,0.774,3.76,33.0
cell_015,621,968.7821276397256,0.947,3.704,32.75
cell_015,622,970.183806898257,1.051,3.884,32.36
cell_015,635,935.6977826002698,1.088,3.61,34.05
cell_015,644,958.3206758998144,0.701,3.667,32.09
cell_015,648,924.994513264399,0.899,3.635,26.91
cell_015,652,915.7273646506239,1.16,3.682,30.58
cell_015,658,897.1747290918956,1.301,3.699,32.47
cell_015,658,923.055244514867,0.637,3.689,29.43
cell_015,672,892.9751018720284,1.169,3.684,32.21
cell_015,675,866.0695362607494,1.126,3.8,33.39
cell_015,687,835.3290275598056,0.912,3.751,36.36
cell_015,689,840.768528061186,0.723,3.79,31.53
cell_015,697,872.644940765834,0.904,3.795,27.42
cell_015,699,861.4583606946974,0.836,3.725,35.43
cell_015,701,814.2984848260029,0.72,3.703,29.3
cell_015,702,866.5385125841759,1.061,3.748,30.76
cell_015,702,877.7044633997778,1.013,3.735,32.23
cell_015,707,815.4570642432184,1.01,3.804,36.3
cell_015,713,860.2528957239051,1.05,3.755,35.63
cell_015,717,787.1027824866936,1.313,3.672,28.76
cell_015,717,847.8650905873543,1.31,3.621,33.46
cell_015,727,812.0199418254688,1.162,3.654,34.62
cell_015,734,761.7304012006183,1.168,3.732,32.19
cell_015,736,846.7346013055451,1.001,3.685,31.29
cell_015,739,798.2796466387908,0.947,3.826,34.5
cell_015,741,756.0567484609097,0.893,3.603,33.41
cell_015,741,782.8421044259243,1.027,3.77,28.67
cell_015,746,750.6382949293783,0.977,3.611,32.1
cell_015,752,750.3681594037007,0.792,3.753,29.56
cell_015,754,771.0987803119164,0.735,3.656,29.46
cell_015,758,770.555755598554,0.804,3.523,34.42
cell_015,759,774.4419182807842,1.279,3.624,32.42
cell_015,760,695.4257933908411,0.896,3.495,31.8
cell_015,761,751.4155478090565,0.914,3.91,32.28
cell_015,769,693.8628665684704,1.09,3.799,33.71
cell_015,807,676.6416308048172,0.734,3.617,32.02
cell_015,813,709.0804907317771,0.939,3.694,35.25
cell_015,813,661.5175876798019,0.708,3.631,33.28
cell_015,816,707.5699439691346,0.674,3.854,31.52
cell_015,819,620.3612589761431,1.04,3.519,33.43
cell_015,820,715.3565280621742,0.677,3.635,35.87
cell_015,821,666.5253538497607,0.845,3.652,40.36
cell_015,823,686.3093514823069,0.971,3.8,30.56
cell_015,832,684.9288394325869,1.314,3.802,34.02
cell_015,849,616.1725832008525,1.013,3.622,35.83
cell_015,855,605.5415114486245,1.082,3.675,35.53
cell_015,857,637.5817193330582,0.968,3.741,34.8
cell_015,861,584.8727113230696,0.63,3.687,34.18
cell_015,863,601.8118585598638,1.08,3.74,35.12
cell_015,865,599.9947294587378,0.796,3.75,29.94
cell_015,869,603.3146901164342,0.885,3.655,36.78
cell_015,873,620.8290688784626,0.748,3.758,37.29
cell_015,875,564.55011590359,1.054,3.595,41.16
cell_015,893,550.1213354981045,1.409,3.778,37.87
cell_015,899,565.599464075148,1.03,3.702,34.57
cell_015,917,525.388560321979,0.82,3.674,32.66
cell_015,923,438.02833101765043,1.628,3.784,34.9
cell_015,924,516.0535210971441,1.203,3.566,32.37
cell_015,926,536.4111844606343,1.041,3.688,36.49
cell_015,946,421.0183542908868,0.705,3.698,33.46
cell_015,947,523.2151450448647,0.779,3.773,37.95
cell_015,949,450.85985732664085,1.204,3.764,33.11
cell_015,954,436.9396025564816,0.633,3.677,29.35
cell_015,957,504.7091908442724,1.038,3.674,32.95
cell_015,961,452.8939321437156,0.76,3.722,28.75
cell_015,978,428.5736900806575,1.338,3.793,33.65
cell_015,984,418.8244705017224,0.793,3.776,34.62
cell_015,986,400.54820612829195,0.703,3.784,33.85
cell_015,994,396.58748407528975,0.945,3.717,37.58
cell_015,994,379.8798980722161,0.971,3.735,34.86
cell_015,996,367.4429310761627,1.336,3.671,36.3
cell_016,2,1858.5703387418118,1.201,3.778,24.75
cell_016,5,1863.7910684767296,0.94,3.639,21.14
cell_016,22,1870.652563090274,1.423,3.562,23.73
cell_016,37,1815.0829597940951,1.136,3.779,28.08
cell_016,38,1838.1548834774408,1.361,3.806,22.46
cell_016,38,1890.1963262280888,0.926,3.687,18.92
cell_016,48,1757.1401734786025,0.971,3.769,25.85
cell_016,51,1789.3318634768407,0.841,3.68,26.45
cell_016,51,1785.7870008012128,1.271,3.743,28.38
cell_016,57,1846.6568089271957,0.942,3.838,27.72
cell_016,57,1851.7186155795905,1.485,3.638,29.25
cell_016,58,1754.9059508022106,1.134,3.65,26.39
cell_016,71,1777.086322352535,0.882,3.817,23.97
cell_016,75,1731.9849688061365,0.704,3.808,27.61
